WORD,WORD_LOWER,HAP_MEAN,HAP_STD,ANG_MEAN,ANG_STD,SAD_MEAN,SAD_STD,FEA_MEAN,FEA_STD,DIS_MEAN,DIS_STD,BasicEmoCat conservative,BasicEmoCat liberal
BIBER,biber,2.95,1.394538218,1.5,0.888523317,1.3,0.732695097,1.5,0.688247202,1.35,0.489360485,HAP,HAP
BIENE,biene,2.6,1.602629418,1.75,0.966545667,1.45,0.944513241,2.3,1.301820588,1.55,0.686332741,,HAP
BIER,bier,1.95,1.145931017,1.95,1.276302225,1.25,0.786397516,1.55,0.944513241,2.4,1.535543792,,DIS
BIEST,biest,1.80952381,1.209092537,2.523809524,1.077916862,1.666666667,0.966091783,2.476190476,1.364516311,1.857142857,1.014185106,,ANG
BIKINI,bikini,2.913043478,1.311246578,1.304347826,0.702901946,1.217391304,0.51843486,1.217391304,0.671262158,1.304347826,0.470471969,HAP,HAP
BILANZ,bilanz,1.304347826,0.558795995,1.47826087,0.73047713,1.173913043,0.49102619,1.434782609,0.727766631,1.260869565,0.864312197,,ANG
BILD,bild,3,1.483239697,1.428571429,0.978336781,1.476190476,1.030487633,1.380952381,0.920662287,1.238095238,0.889087279,HAP,HAP
BILDUNG,bildung,3.2,1.321880638,1.8,1.056309365,1.05,0.223606798,1.45,0.759154655,1,0,HAP,HAP
BIRKE,birke,2.545454545,1.299350487,1.227272727,0.528413455,1.772727273,1.020355595,1.318181818,0.567900363,1.090909091,0.294244943,,HAP
BIRNE,birne,2.476190476,1.077916862,1.285714286,0.783763813,1.285714286,0.717137166,1.19047619,0.511766316,1.333333333,0.795822426,HAP,HAP
BISCHOF,bischof,1.3,0.801314709,1.45,0.686332741,1.2,0.523148364,1.15,0.489360485,1.2,0.410391341,,ANG
BITTE,bitte,2.1,1.252366182,1.85,1.308876577,1.35,0.812727701,1.5,0.888523317,1.5,1,,HAP
BLAMAGE,blamage,1,0,2.65,1.386969434,2,1.123902974,3.3,1.341640786,1.6,0.994722918,,FEA
BLASE,blase,1.5,0.888523317,1.7,1.080935268,1.35,0.812727701,1.25,0.550119604,2.65,1.182103388,,DIS
BLEI,blei,1.590909091,0.959121171,1.818181818,1.006472559,1.818181818,1.052722712,2.090909091,1.019294383,1.590909091,0.796366206,,FEA
BLICK,blick,2.7,1.341640786,1.6,0.820782682,1.6,0.940324692,1.8,1.105012503,1.5,0.888523317,,HAP
BLITZ,blitz,2.65,1.598519051,1.45,0.944513241,1.4,0.88257995,2.7,1.128576187,1.3,0.571240571,,FEA
BLONDINE,blondine,1.7,1.260743306,1.95,0.944513241,1.1,0.307793506,1.1,0.447213595,1.25,0.716350399,,ANG
BLUME,blume,3.571428571,1.468721504,1.285714286,0.643650304,1.619047619,0.864649668,1.238095238,0.538958431,1.095238095,0.300792604,HAP,HAP
BLUSE,bluse,2.3,1.218281793,1.55,1.145931017,1.3,0.732695097,1.15,0.489360485,1.35,0.988086934,,HAP
BLUT,blut,1.380952381,0.669043382,1.571428571,0.978336781,1.904761905,1.179184545,3,1.341640786,2.80952381,1.364516311,,FEA
BLÜTE,blüte,3.9,1.119210248,1.3,0.801314709,1.6,0.994722918,1.2,0.410391341,1.2,0.695852374,HAP,HAP
BLUTTAT,bluttat,1.2,0.894427191,3.6,1.391704748,2.9,1.333771858,3.2,1.673320053,2.3,1.525226472,,ANG
BODEN,boden,2.272727273,1.008486715,1.181818182,0.464660189,1.181818182,0.527644853,1.242424242,0.560708426,1.242424242,0.662867965,HAP,HAP
BOGEN,bogen,2.045454545,1.290155868,1.363636364,0.581087203,1.181818182,0.394771017,1.636363636,0.902137913,1.136363636,0.467562529,,HAP
BOHNE,bohne,1.65,0.87509398,1.4,0.994722918,1.3,0.801314709,1.2,0.695852374,1.75,1.251315098,,DIS
BOHRER,bohrer,1.272727273,0.631085096,1.590909091,1.05375026,1.136363636,0.467562529,2.045454545,1.252702706,1.454545455,0.800432783,,FEA
BOMBE,bombe,1.45,0.825577947,3.25,1.551739262,3.2,1.196486083,3.65,1.424411236,2.2,1.50787407,,FEA
BOMBER,bomber,1.380952381,1.203170415,3.19047619,1.364516311,2.19047619,1.470341716,3.19047619,1.364516311,1.666666667,1.197219,,
BONBON,bonbon,3.619047619,1.244033379,1.095238095,0.43643578,1.047619048,0.21821789,1.142857143,0.478091444,1.19047619,0.511766316,HAP,HAP
BOOT,boot,2.761904762,1.220850601,1.238095238,0.768424486,1.285714286,0.783763813,2,1.095445115,1.142857143,0.358568583,,HAP
BÖRSE,börse,1.619047619,1.023532631,2.80952381,1.249761882,1.714285714,1.10194633,2.047619048,1.395571226,1.666666667,1.110555417,,ANG
BORSTE,borste,1.375,0.769669607,1.25,0.607918759,1.083333333,0.40824829,1.208333333,0.588229966,2.208333333,1.318073913,,DIS
BRAUSE,brause,2.434782609,1.236787884,1.043478261,0.208514414,1,0,1,0,1.217391304,0.421741168,,HAP
BRAUT,braut,3.45,1.605090586,1.25,0.716350399,1.65,0.988086934,1.8,1.105012503,1.25,0.716350399,HAP,HAP
BREZEL,brezel,2.523809524,1.569045813,1.095238095,0.300792604,1,0,1,0,1.285714286,0.717137166,,HAP
BRIEF,brief,3.05,1.234376041,1.65,0.87509398,1.55,0.944513241,1.85,0.988086934,1.25,0.550119604,,HAP
BRIGADE,brigade,1.05,0.223606798,1.5,0.827170192,1.2,0.695852374,1.35,0.933302004,1,0,,ANG
BRILLE,brille,1.238095238,0.43643578,1.714285714,1.189237451,1,0,1.095238095,0.300792604,1.285714286,0.956182887,,ANG
BRONZE,bronze,2.304347826,1.329209697,1.304347826,0.558795995,1.130434783,0.457696587,1.086956522,0.417028828,1.173913043,0.49102619,,HAP
BROT,brot,2.95,1.538112309,1.05,0.223606798,1.15,0.670820393,1.1,0.307793506,1.35,0.670820393,HAP,HAP
BRÜCKE,brücke,1.739130435,1.096166515,1.130434783,0.457696587,1.304347826,0.702901946,1.608695652,0.891328449,1.086956522,0.417028828,,HAP
BRUDER,bruder,3,1.380131119,1.454545455,0.800432783,1.181818182,0.501081082,1.227272727,0.528413455,1.090909091,0.426401433,HAP,HAP
BRUNNEN,brunnen,2.4,1.353358396,1,0,1.1,0.447213595,1.35,0.670820393,1.05,0.223606798,,HAP
BRUST,brust,2.8,1.399247918,1.35,0.812727701,1.25,0.716350399,1.35,0.670820393,1.5,1.100239208,,HAP
BUCH,buch,3.863636364,1.082125534,1.545454545,0.962500351,1.318181818,0.716231117,1.409090909,0.854070974,1.181818182,0.501081082,HAP,HAP
BUCHE,buche,2.45,1.234376041,1.3,0.571240571,1.35,0.587142949,1.3,0.656946685,1.05,0.223606798,,HAP
BUDDHA,buddha,2.52173913,1.441891599,1.086956522,0.417028828,1.086956522,0.417028828,1.130434783,0.457696587,1.217391304,0.735868179,,HAP
BÜHNE,bühne,2.681818182,1.35879371,1.363636364,0.789542034,1.318181818,0.567900363,2.090909091,1.150945405,1.5,1.18522652,,HAP
BULLE,bulle,1.476190476,1.123345344,2.380952381,1.321975434,1.285714286,0.643650304,2.285714286,1.10194633,1.666666667,1.064581295,,ANG
BUMERANG,bumerang,2,1.213953957,1.15,0.670820393,1,0,1.05,0.223606798,1,0,,HAP
BÜNDNIS,bündnis,2.7,1.301820588,1.25,0.550119604,1.1,0.447213595,1.1,0.307793506,1.25,0.786397516,HAP,HAP
BUNKER,bunker,1.285714286,0.956182887,1.80952381,1.400680107,2.047619048,1.395571226,3.047619048,1.4309504,1.904761905,1.374945886,,FEA
BURG,burg,2.523809524,1.327367606,1.285714286,0.560611911,1.333333333,0.856348839,1.714285714,0.956182887,1.142857143,0.358568583,,HAP
BÜRO,büro,1.523809524,0.813575296,2.380952381,1.321975434,1.666666667,1.197219,2,1.378404875,1.523809524,1.123345344,,ANG
BURSCHE,bursche,1.3,0.97872097,1.35,0.988086934,1.2,0.894427191,1.1,0.447213595,1.55,1.276302225,,DIS
BÜRSTE,bürste,1.476190476,0.74960307,1.238095238,0.538958431,1,0,1.047619048,0.21821789,1.761904762,1.091089451,,DIS
BUSEN,busen,3.05,1.605090586,1.25,0.550119604,1.1,0.307793506,1.1,0.307793506,1.65,1.268027893,,HAP
BUTTER,butter,1.904761905,1.220850601,1.047619048,0.21821789,1.142857143,0.478091444,1.095238095,0.300792604,1.761904762,1.135991281,,HAP
CELLO,cello,3.15,1.424411236,1.4,0.820782682,1.6,1.142481141,1.3,0.801314709,1.35,0.988086934,HAP,HAP
CHANCE,chance,3.227272727,1.231793821,1.181818182,0.501081082,1.227272727,0.528413455,1.5,0.859124693,1.272727273,0.935125058,HAP,HAP
CHAOS,chaos,2.45,1.731290969,2.35,1.089422831,1.25,0.444261658,2.1,0.911909506,1.35,0.812727701,,HAP
CHARME,charme,3.272727273,1.279204298,1.272727273,0.631085096,1,0,1.136363636,0.351250087,1.136363636,0.351250087,HAP,HAP
CHEF,chef,1.454545455,0.800432783,2.863636364,1.245772071,1.409090909,0.796366206,1.909090909,1.269011273,1.681818182,1.210523839,,ANG
CHRISTUS,christus,2.15,1.531253357,1.2,0.523148364,1.6,0.820782682,1.2,0.523148364,1.05,0.223606798,,HAP
DACHS,dachs,2.5,1.357241785,1.4,0.753937035,1.4,0.940324692,1.6,0.753937035,1.4,0.753937035,,HAP
DACKEL,dackel,2.545454545,1.223860898,1.090909091,0.426401433,1,0,1.045454545,0.213200716,1.227272727,0.528413455,HAP,HAP
DAME,dame,2.7,1.341640786,1.4,0.820782682,1.3,0.801314709,1.25,0.638666374,1.1,0.307793506,,HAP
DAMPFER,dampfer,1.95,1.276302225,1.05,0.223606798,1,0,1,0,1.15,0.489360485,,HAP
DANK,dank,3.75,1.371706582,1.45,0.759154655,1.35,0.812727701,1.3,0.732695097,1.3,0.97872097,HAP,HAP
DARLEHEN,darlehen,1.2,0.523148364,1.7,1.301820588,1.2,0.410391341,2,1.256561725,1.15,0.366347549,,FEA
DARM,darm,1.19047619,0.679635757,1.238095238,0.624880941,1.333333333,0.577350269,1.80952381,0.980767435,3.142857143,1.108409414,DIS,DIS
DASEIN,dasein,2.681818182,1.554911225,1.318181818,0.716231117,1.318181818,0.8937009,1.727272727,0.935125058,1.045454545,0.213200716,,HAP
DATUM,datum,1.7,1.080935268,1.55,0.887041208,1.35,0.670820393,1.9,1.119210248,1.1,0.307793506,,FEA
DAUER,dauer,1.5,0.827170192,2.35,1.268027893,1.25,0.638666374,1.6,0.680557047,1.15,0.366347549,,ANG
DAUMEN,daumen,1.409090909,0.854070974,1.181818182,0.588489886,1.136363636,0.467562529,1.090909091,0.426401433,1.181818182,0.501081082,,HAP
DEBATTE,debatte,1.4,0.598243042,1.95,0.887041208,1.05,0.223606798,1.2,0.410391341,1.15,0.366347549,,ANG
DECKE,decke,3.1,1.333771858,1.5,1,1.5,0.888523317,1.6,0.940324692,1.2,0.523148364,HAP,HAP
DECKEL,deckel,1.409090909,0.854070974,1.136363636,0.467562529,1.090909091,0.426401433,1.090909091,0.426401433,1.136363636,0.467562529,,HAP
DEFIZIT,defizit,1.2,0.894427191,2.8,1.196486083,1.6,0.820782682,2.15,1.136708082,1.2,0.523148364,,ANG
DELIKT,delikt,1.086956522,0.288104066,2.086956522,1.411415907,1.52173913,0.897955517,1.869565217,1.217461884,1.391304348,0.940943938,,ANG
DELLE,delle,1.4,0.88257995,3.15,1.225818738,1.45,0.604805319,1.6,0.680557047,1.55,1.099042646,ANG,ANG
DEMOKRAT,demokrat,2.15,1.089422831,1.4,0.680557047,1,0,1.1,0.307793506,1.05,0.223606798,,HAP
DEMUT,demut,1.8,1.321880638,2.1,1.333771858,2.2,1.056309365,1.6,0.820782682,1.5,1.051314966,,SAD
DENKER,denker,2.181818182,1.180652105,1.409090909,0.734139659,1.318181818,0.779887882,1.363636364,0.657951695,1.136363636,0.467562529,,HAP
DESSERT,dessert,3.75,1.332784975,1.25,0.550119604,1,0,1.1,0.447213595,1.05,0.223606798,HAP,HAP
DETAIL,detail,1.916666667,1.248187091,1.291666667,0.690253052,1.083333333,0.40824829,1.208333333,0.508977378,1.083333333,0.40824829,,HAP
DEUTUNG,deutung,1.8,1.105012503,1.2,0.615587011,1.3,0.571240571,1.35,0.74515982,1,0,,HAP
DIAGNOSE,diagnose,1.2,0.523148364,1.5,0.688247202,1.8,1.00524938,2.85,1.089422831,1.1,0.447213595,,FEA
DIALEKT,dialekt,1.85,1.182103388,1.25,0.716350399,1,0,1.1,0.447213595,1.3,0.571240571,,HAP
DIAMANT,diamant,3.5,1.432700799,1.1,0.307793506,1,0,1.05,0.223606798,1.05,0.223606798,HAP,HAP
DICHTER,dichter,2.85,1.348488433,1.15,0.366347549,1.4,0.680557047,1.15,0.489360485,1,0,HAP,HAP
DIEB,dieb,1.2,0.894427191,3.5,1.504379571,2,1.256561725,2.95,1.145931017,1.7,1.031095483,,ANG
DIELE,diele,1.523809524,0.813575296,1.428571429,0.746420027,1.333333333,0.795822426,1.238095238,0.43643578,1.380952381,0.920662287,,HAP
DIENER,diener,1.80952381,1.209092537,1.761904762,1.04425868,1.476190476,0.74960307,1.238095238,0.538958431,1.19047619,0.511766316,,HAP
DIENST,dienst,1.181818182,0.588489886,1.772727273,0.922306538,1.409090909,0.854070974,1.318181818,0.716231117,1.318181818,0.779887882,,ANG
DIKTATUR,diktatur,1,0,3.8,1.151657844,2,0.973328527,2.95,1.431782106,1.7,1.174285897,,ANG
DILEMMA,dilemma,1.05,0.223606798,2.25,1.164157703,2.1,1.165287405,2.35,1.308876577,1.1,0.307793506,,FEA
DING,ding,1.75,1.446411167,1.5,0.888523317,1.15,0.489360485,1.25,0.638666374,1.35,0.670820393,,HAP
DIPLOM,diplom,2.857142857,1.681835732,1.380952381,0.669043382,1,0,1.714285714,1.309307341,1,0,,HAP
DIPLOMAT,diplomat,1.6,0.940324692,1.4,0.820782682,1,0,1.05,0.223606798,1,0,,HAP
DIRNE,dirne,2.2,1.542383664,1.85,1.089422831,1.5,0.688247202,1.15,0.489360485,2.05,1.050062655,,HAP
DISTEL,distel,1.791666667,1.444003091,1.666666667,1.00722031,1.208333333,0.721060009,1.458333333,0.9770927,1.541666667,0.9770927,,HAP
DOGGE,dogge,2.142857143,1.38873015,1.857142857,1.236354087,1.428571429,0.978336781,2.047619048,1.321975434,2.19047619,1.435933411,,DIS
DOKTOR,doktor,1.52173913,0.845822097,1.695652174,1.063219066,1.304347826,0.634950435,2.52173913,1.533550996,1.217391304,0.421741168,,FEA
DOKUMENT,dokument,1.45,0.759154655,1.4,0.820782682,1,0,1.2,0.523148364,1,0,,HAP
DOLCH,dolch,1.9,1.483239697,2.5,1.235441536,1.7,1.031095483,3.3,1.301820588,1.7,1.128576187,,FEA
DOMINANZ,dominanz,1.65,0.933302004,2.4,1.095445115,1.15,0.366347549,1.95,1.050062655,1.3,0.732695097,,ANG
DONNER,donner,2.272727273,1.453462801,1.409090909,0.908116361,1.181818182,0.501081082,2.363636364,1.255291829,1,0,,FEA
DOSE,dose,1.727272727,1.241420775,1.272727273,0.702500173,1.181818182,0.852802865,1.136363636,0.351250087,1.5,0.801783726,,HAP
DOSIS,dosis,1.3,0.732695097,1.7,0.97872097,1.5,0.827170192,2.25,1.118033989,1.7,0.923380517,,FEA
DOZENT,dozent,1.523809524,0.872871561,1.80952381,1.030487633,1.095238095,0.300792604,1.285714286,0.46291005,1.380952381,0.973457265,,ANG
DRACHE,drache,2.695652174,1.550213552,1.47826087,1.162660164,1.043478261,0.208514414,1.434782609,0.843482336,1.086956522,0.417028828,,HAP
DRAMA,drama,1.952380952,1.321975434,2.714285714,1.45405836,2.714285714,1.553797192,2.380952381,1.321975434,1.80952381,1.209092537,,
DRECK,dreck,1.476190476,1.077916862,2.238095238,1.179184545,1.428571429,0.676123404,1.428571429,0.676123404,2.476190476,1.167006753,,DIS
DROGE,droge,1.85,1.268027893,2.45,1.35627198,1.75,1.118033989,2.65,1.348488433,2.5,1.39548143,,FEA
DROHUNG,drohung,1.2,0.894427191,3.15,1.308876577,1.65,1.136708082,3.25,1.332784975,1.05,0.223606798,,FEA
DRUCK,druck,1.4,0.820782682,3.05,1.276302225,1.45,0.686332741,2.6,1.273205652,1.6,1.095445115,,ANG
DUELL,duell,2.523809524,1.721018525,2.333333333,1.238278375,1.428571429,0.810643483,2.428571429,1.164964745,1.142857143,0.358568583,,HAP
DUFT,duft,3.761904762,1.220850601,1.095238095,0.300792604,1.19047619,0.402373908,1.047619048,0.21821789,1.238095238,0.43643578,HAP,HAP
DUMMHEIT,dummheit,1.05,0.223606798,3.15,1.225818738,1.25,0.550119604,1.4,0.680557047,1.35,0.988086934,ANG,ANG
DURST,durst,1.45,0.887041208,2.35,1.225818738,1.45,0.944513241,2.25,1.251315098,1.65,1.039989878,,ANG
DUSCHE,dusche,3.136363636,1.320009183,1.090909091,0.294244943,1,0,1.136363636,0.467562529,1.227272727,0.869143979,HAP,HAP
ECHSE,echse,2.1,1.020835571,1.55,1.050062655,1.2,0.695852374,1.55,0.604805319,2.25,1.208522369,,DIS
EFFEKT,effekt,1.956521739,1.147260011,1.217391304,0.51843486,1.086956522,0.417028828,1.304347826,0.764840008,1.086956522,0.288104066,,HAP
EGOISMUS,egoismus,1,0,3.85,1.225818738,1.3,0.470162346,1.3,0.470162346,1.5,1,ANG,ANG
EHRE,ehre,2.681818182,1.210523839,2.227272727,1.192509087,1.318181818,0.8937009,2.045454545,1.214094714,1.590909091,1.098010795,,HAP
EHRGEIZ,ehrgeiz,3,1.169795304,1.5,0.827170192,1.05,0.223606798,1.55,0.944513241,1.3,0.923380517,HAP,HAP
EHRUNG,ehrung,3.217391304,1.346933276,1.304347826,0.764840008,1.043478261,0.208514414,1.043478261,0.208514414,1.086956522,0.288104066,HAP,HAP
EICHE,eiche,2.7,1.260743306,1.3,0.801314709,1.65,0.988086934,1.35,0.74515982,1.15,0.366347549,,HAP
EIDECHSE,eidechse,2.55,1.234376041,1.05,0.223606798,1.05,0.223606798,1.1,0.307793506,1.85,1.089422831,,HAP
EIFEL,eifel,2.2,1.056309365,1.35,0.812727701,1.35,0.812727701,1.2,0.410391341,1.25,0.716350399,,HAP
EIFER,eifer,2.571428571,1.121223821,1.714285714,1.007117528,1.619047619,1.07126983,1.761904762,0.94365046,1.523809524,1.123345344,,HAP
EIGELB,eigelb,1.833333333,1.340560125,1.125,0.448427203,1.041666667,0.204124145,1,0,2,1.103354569,,DIS
EIGENART,eigenart,1.5,0.688247202,1.5,0.827170192,1.05,0.223606798,1.2,0.410391341,1.15,0.489360485,,
EIGENTUM,eigentum,2.5,1.357241785,1.6,1.095445115,1.1,0.307793506,1.2,0.523148364,1.2,0.615587011,,HAP
EIMER,eimer,1.409090909,0.854070974,1.5,0.963624112,1.409090909,0.959121171,1.409090909,0.854070974,2.045454545,1.326552019,,DIS
EINDRUCK,eindruck,1.8,0.894427191,1.1,0.307793506,1,0,1.2,0.523148364,1,0,,HAP
EINFALL,einfall,3.4,1.273205652,1.15,0.366347549,1.05,0.223606798,1.05,0.223606798,1,0,HAP,HAP
EINFALT,einfalt,1.4,0.940324692,2.3,1.218281793,1.35,0.670820393,1.2,0.523148364,1.05,0.223606798,,ANG
EINHEIT,einheit,2.75,1.482352327,1.15,0.366347549,1.15,0.366347549,1.15,0.366347549,1,0,HAP,HAP
EINIGUNG,einigung,3.1,1.165287405,1.1,0.307793506,1,0,1.15,0.489360485,1,0,HAP,HAP
EINKLANG,einklang,3.3,1.301820588,1,0,1.1,0.307793506,1,0,1,0,HAP,HAP
EINNAHME,einnahme,2,1.123902974,1.3,0.571240571,1.05,0.223606798,1.2,0.410391341,1.2,0.894427191,,HAP
EINSATZ,einsatz,1.65,1.089422831,1.15,0.489360485,1.05,0.223606798,1.3,0.656946685,1.1,0.447213595,,HAP
EINSICHT,einsicht,2.5,0.945905303,1.3,0.656946685,1.3,0.656946685,1.35,0.670820393,1,0,HAP,HAP
EINSTURZ,einsturz,1,0,2.25,1.208522369,2.2,1.399247918,3.1,1.209610638,1.2,0.615587011,,FEA
EINTRITT,eintritt,1.6,0.820782682,1.3,0.571240571,1.05,0.223606798,1.15,0.489360485,1,0,,HAP
EKEL,ekel,1.25,0.910465468,1.95,1.190974833,1.4,0.940324692,1.9,1.071152847,3.8,1.361114095,DIS,DIS
EKSTASE,ekstase,3.15,1.565247584,1.05,0.223606798,1,0,1.25,0.638666374,1.2,0.523148364,HAP,HAP
ELCH,elch,3,1.341640786,1.285714286,0.560611911,1.428571429,0.9258201,1.714285714,1.146423008,1.285714286,0.643650304,,HAP
ELEFANT,elefant,3.2,1.472555959,1.15,0.489360485,1.25,0.550119604,1.2,0.410391341,1.25,0.550119604,HAP,HAP
EMBARGO,embargo,1.35,1.089422831,2.1,1.252366182,1.25,0.910465468,1.7,1.128576187,1,0,,ANG
EMOTION,emotion,2.85,1.386969434,1.85,1.182103388,2,1.169795304,1.95,1.394538218,1.6,1.273205652,,HAP
ENDE,ende,1.761904762,1.04425868,1.761904762,1.091089451,2.80952381,1.364516311,2.428571429,1.39897922,1.095238095,0.300792604,,SAD
ENDZIEL,endziel,2.15,1.460893742,1.6,1.095445115,1.65,1.136708082,1.65,1.136708082,1.5,1.277332747,,HAP
ENERGIE,energie,3.4,1.313893371,1.2,0.410391341,1.05,0.223606798,1.1,0.307793506,1,0,HAP,HAP
ENGEL,engel,3.05,1.35627198,1.3,0.571240571,1.85,1.089422831,1.45,0.944513241,1.05,0.223606798,,HAP
ENKEL,enkel,2.772727273,1.377776614,1.181818182,0.394771017,1.5,0.963624112,1.590909091,1.05375026,1.272727273,0.88273483,,HAP
ENTE,ente,3.136363636,1.4895015,1.045454545,0.213200716,1.227272727,0.685344417,1.272727273,0.767296936,1.136363636,0.351250087,HAP,HAP
ENTWURF,entwurf,2.3,1.454575359,1.3,0.470162346,1.1,0.307793506,1.25,0.550119604,1,0,,HAP
ENTZUG,entzug,1.086956522,0.288104066,2.086956522,1.124643114,1.695652174,1.019571327,2.304347826,1.258959982,1.956521739,1.106931092,,FEA
ERBE,erbe,2.2,1.151657844,1.8,1.105012503,2.8,1.472555959,2.6,1.391704748,1.5,0.945905303,,SAD
ERBIN,erbin,2.45,1.276302225,1.75,1.118033989,2.6,1.313893371,1.8,1.399247918,1.55,0.944513241,,SAD
ERBSE,erbse,2.095238095,1.220850601,1.428571429,0.978336781,1.380952381,0.920662287,1.19047619,0.402373908,1.761904762,1.179184545,,HAP
ERDBEBEN,erdbeben,1,0,2.25,1.29269201,2.8,1.399247918,3.45,1.35627198,1.15,0.670820393,,FEA
ERDBEERE,erdbeere,3.6,1.231174023,1,0,1,0,1,0,1.15,0.489360485,HAP,HAP
ERDE,erde,3.428571429,1.468721504,1.619047619,1.116968687,1.476190476,1.077916862,2.095238095,1.300183137,1.476190476,1.030487633,,HAP
ERFINDER,erfinder,3.1,1.119210248,1.05,0.223606798,1,0,1.15,0.366347549,1,0,HAP,HAP
ERFOLG,erfolg,3.782608696,1.506245234,1.130434783,0.344350222,1,0,1.434782609,0.727766631,1,0,HAP,HAP
ERGEBNIS,ergebnis,2.2,1.281446551,1.2,0.410391341,1.1,0.307793506,1.7,0.923380517,1,0,,HAP
ERHOLUNG,erholung,4.047619048,1.160869953,1.047619048,0.21821789,1.19047619,0.511766316,1,0,1,0,HAP,HAP
ERLEBNIS,erlebnis,3.2,1.105012503,1.15,0.366347549,1.1,0.307793506,1.65,0.812727701,1,0,HAP,HAP
ERNTE,ernte,2.904761905,1.261140829,1.523809524,0.813575296,1.333333333,0.577350269,1.428571429,0.676123404,1.19047619,0.511766316,HAP,HAP
EROTIK,erotik,3,1.5430335,1.181818182,0.501081082,1,0,1.136363636,0.351250087,1.818181818,1.332250643,,HAP
